video_id,label,modality,background_music,static_image,voice_over
rmPfJgDBeQ8_000020,wind noise,A,False,True,False
rmQhPCwioJw_000000,dog baying,AV,True,False,True
rmQhPCwioJw_000000,dog howling,AV,True,False,True
rmQhPCwioJw_000000,"male speech, man speaking",AV,True,False,True
rmxRhByMBMU_000030,driving motorcycle,AV,False,False,False
rmyjT-6mWwk_000170,playing flute,A,True,False,False
rmyjT-6mWwk_000170,playing sitar,A,True,False,False
rmzDww6glq8_000200,playing drum kit,A,True,True,False
rmzDww6glq8_000200,playing electric guitar,A,True,True,False
rmzDww6glq8_000200,playing electronic organ,A,True,True,False
rmzYDIM8xsM_000028,"bird chirping, tweeting",AV,False,False,False
rnSSF1DaXww_000420,"child speech, kid speaking",A,False,False,False
rnWPIQBf54c_000030,"cattle, bovinae cowbell",AV,False,False,False
rnWPIQBf54c_000030,"male speech, man speaking",AV,False,False,False
rnWPIQBf54c_000030,playing drum kit,AV,False,False,False
ro4p6tXgNIA_000450,baby crying,AV,False,False,False
ro4p6tXgNIA_000450,"child speech, kid speaking",AV,False,False,False
ro4p6tXgNIA_000450,children shouting,AV,False,False,False
ro4p6tXgNIA_000450,"female speech, woman speaking",A,False,False,False
ro4p6tXgNIA_000450,sloshing water,AV,False,False,False
ro_xNfE2_8Q_000219,"bird chirping, tweeting",AV,False,False,False
ro_xNfE2_8Q_000219,parrot talking,AV,False,False,False
ror99LVvtFo_000192,"male speech, man speaking",A,True,False,True
ror99LVvtFo_000192,playing acoustic guitar,A,True,False,True
ror99LVvtFo_000192,playing drum kit,A,True,False,True
rosiOZ0VIHA_000338,"male speech, man speaking",A,True,False,False
rosiOZ0VIHA_000338,playing badminton,AV,True,False,False
rpkGCytpKzg_000042,"electric shaver, electric razor shaving",AV,False,False,True
rpkGCytpKzg_000042,"male speech, man speaking",A,False,False,True
rqFPtPKpnpo_000011,"child speech, kid speaking",AV,True,False,False
rqFPtPKpnpo_000011,children shouting,AV,True,False,False
rqFPtPKpnpo_000011,"female speech, woman speaking",AV,True,False,False
rqFPtPKpnpo_000011,"male speech, man speaking",A,True,False,False
rsOO65qFPv8_000380,eating with cutlery,AV,True,False,False
rsOO65qFPv8_000380,people eating,AV,True,False,False
rsOO65qFPv8_000380,lip smacking,AV,True,False,False
rsOO65qFPv8_000380,"male speech, man speaking",AV,True,False,False
rsOO65qFPv8_000380,people eating noodle,V,True,False,False
rsOO65qFPv8_000380,people slurping,AV,True,False,False
rssKOEp0xWI_000804,lip smacking,AV,False,False,False
rssKOEp0xWI_000804,people eating noodle,AV,False,False,False
rssKOEp0xWI_000804,people eating,AV,False,False,False
rtTPwl-kz6k_000382,"male speech, man speaking",AV,False,False,False
ruK8QzIWrSY_000080,"bird chirping, tweeting",AV,False,False,False
ruK8QzIWrSY_000080,bird wings flapping,AV,False,False,False
ruK8QzIWrSY_000080,canary calling,AV,False,False,False
rv4TRa-btas_000003,"female speech, woman speaking",A,False,False,True
rv4TRa-btas_000003,people giggling,A,False,False,True
rv4TRa-btas_000003,roller coaster running,AV,False,False,True
rv4TRa-btas_000003,sloshing water,AV,False,False,True
rv4TRa-btas_000003,splashing water,AV,False,False,True
rvNKfBj-Nnk_000030,pig oinking,A,False,False,False
rvjDcbLtU5I_000079,"alligators, crocodiles hissing",AV,True,False,True
rvxT9Wk8B7o_000007,"donkey, ass braying",A,False,True,False
rwU2Pr9gxjo_000108,"male speech, man speaking",AV,False,False,False
rwU2Pr9gxjo_000108,people clapping,AV,False,False,False
rwU2Pr9gxjo_000108,playing bugle,AV,False,False,False
rwU2Pr9gxjo_000108,playing trumpet,AV,False,False,False
rwka0Ui94-w_000235,cattle mooing,AV,False,False,False
rwka0Ui94-w_000235,cow lowing,A,False,False,False
rwmtZb4cEiY_000031,sea lion barking,A,False,False,False
rwmtZb4cEiY_000031,sea waves,AV,False,False,False
rx3fg5zGSxg_000350,civil defense siren,A,True,False,False
rx3fg5zGSxg_000350,police car (siren),A,True,False,False
ryOReH0GHx4_000147,"bird chirping, tweeting",AV,False,False,True
ryOReH0GHx4_000147,canary calling,AV,False,False,True
ryOReH0GHx4_000147,"male speech, man speaking",A,False,False,True
ryskM4LGrtk_000530,playing tambourine,AV,False,False,False
rzsynvpZKMg_000030,people cheering,AV,True,False,True
rzsynvpZKMg_000030,people crowd,AV,True,False,True
rzsynvpZKMg_000030,people running,V,True,False,True
rzxqz7XqLHA_000220,helicopter,AV,False,False,False
s-xeIHv59yY_000110,firing cannon,AV,True,False,True
s-xeIHv59yY_000110,"male speech, man speaking",A,True,False,True
s0yM8kiMZLw_000000,"bee, wasp, etc. buzzing",AV,True,True,True
s0yM8kiMZLw_000000,"male speech, man speaking",A,True,True,True
s1KjeqZlnIU_000296,"male speech, man speaking",AV,True,False,False
s1KjeqZlnIU_000296,shot football,AV,True,False,False
s1KjeqZlnIU_000296,wind noise,A,True,False,False
s1P_TGw_BkI_000070,"child speech, kid speaking",AV,False,False,False
s1P_TGw_BkI_000070,"fly, housefly buzzing",A,False,False,False
s1P_TGw_BkI_000070,mosquito buzzing,A,False,False,False
s2N0szde6QA_000095,"bird chirping, tweeting",AV,False,False,True
s2N0szde6QA_000095,canary calling,AV,False,False,True
s2N0szde6QA_000095,"female speech, woman speaking",A,False,False,True
s2aPuCFHNKg_000015,bowling impact,AV,True,False,False
s2avsLDhTUM_000062,cricket chirping,A,False,True,False
s2pX9wHh-4E_000046,baby babbling,AV,False,False,True
s2pX9wHh-4E_000046,people babbling,AV,False,False,True
s2pX9wHh-4E_000046,"female speech, woman speaking",A,False,False,True
s2rKr07YOiM_000110,cat meowing,AV,False,False,False
s2rKr07YOiM_000110,cat purring,A,False,False,False
s2rKr07YOiM_000110,"female speech, woman speaking",AV,False,False,False
s3R9GaX6XrA_000000,"male speech, man speaking",A,False,True,False
s3R9GaX6XrA_000000,people burping,A,False,True,False
s3YWJr87Jsc_000017,air conditioning noise,AV,False,False,True
s3YWJr87Jsc_000017,"male speech, man speaking",A,False,False,True
s477WHLPoOU_000000,playing piano,AV,False,False,False
s477WHLPoOU_000000,playing synthesizer,AV,False,False,False
s4BRktytaS4_000018,"male speech, man speaking",A,False,False,True
s4BRktytaS4_000018,people crowd,AV,False,False,True
s4BRktytaS4_000018,playing tennis,AV,False,False,True
s4PCAzr_fdY_000046,"engine accelerating, revving, vroom",AV,False,False,False
s4PCAzr_fdY_000046,golf driving,AV,False,False,False
s4PCAzr_fdY_000046,wind noise,A,False,False,False
s4PCAzr_fdY_000286,"engine accelerating, revving, vroom",AV,False,False,False
s4PCAzr_fdY_000286,golf driving,AV,False,False,False
s4PN7iTLdVM_000050,people cheering,A,True,False,False
s4PN7iTLdVM_000050,people crowd,A,True,False,False
s4PN7iTLdVM_000050,playing steelpan,A,True,False,False
s4PN7iTLdVM_000050,playing timbales,A,True,False,False
s53iYOOqw2M_000422,orchestra,AV,False,False,False
s53iYOOqw2M_000422,playing french horn,AV,False,False,False
s53iYOOqw2M_000422,playing timpani,AV,False,False,False
s53iYOOqw2M_000422,playing tympani,AV,False,False,False
s5HoypqsP8A_000088,chipmunk chirping,AV,False,False,False
s5HoypqsP8A_000088,wind noise,A,False,False,False
s5YKy0zJOIk_000040,"female speech, woman speaking",AV,True,False,False
s5YKy0zJOIk_000040,people sneezing,AV,True,False,False
s6ZrQ73zxdw_000131,orchestra,AV,True,False,False
s6ZrQ73zxdw_000131,playing clarinet,AV,True,False,False
s6ZrQ73zxdw_000131,playing cymbal,AV,True,False,False
s6ZrQ73zxdw_000131,playing timpani,AV,True,False,False
s6ZrQ73zxdw_000131,playing tympani,AV,True,False,False
s6ZrQ73zxdw_000131,playing trombone,AV,True,False,False
s6ZrQ73zxdw_000131,playing trumpet,AV,True,False,False
s7VWJZhC4SY_000022,"bird chirping, tweeting",A,False,False,False
s7VWJZhC4SY_000022,crow cawing,A,False,False,False
s7VWJZhC4SY_000022,bird squawking,A,False,False,False
s7VWJZhC4SY_000022,fire crackling,AV,False,False,False
s7VWJZhC4SY_000022,wind noise,A,False,False,False
s8PkY2iW4e8_000030,"bird chirping, tweeting",A,False,False,False
s8PkY2iW4e8_000030,goose honking,A,False,False,False
s8PkY2iW4e8_000030,bird squawking,A,False,False,False
s8PkY2iW4e8_000030,"male speech, man speaking",A,False,False,False
s8PkY2iW4e8_000030,wind noise,A,False,False,False
s9EclzUqn9o_000157,"male speech, man speaking",A,False,False,False
s9EclzUqn9o_000157,playing djembe,AV,False,False,False
s9GDIk99v54_000045,playing bassoon,AV,False,False,False
s9PftT7RgGo_000135,"bird chirping, tweeting",AV,False,True,False
s9PftT7RgGo_000135,bird squawking,A,False,True,False
s9tf9PpC5yw_000010,"bird chirping, tweeting",AV,False,False,False
s9tf9PpC5yw_000010,bird wings flapping,V,False,False,False
sAGJCkak8V0_000060,wind noise,A,False,False,False
sAL3qAUtF20_000001,male singing,A,True,False,False
sAL3qAUtF20_000001,playing acoustic guitar,AV,True,False,False
sAL3qAUtF20_000001,playing castanets,AV,True,False,False
sAL3qAUtF20_000001,sea waves,A,True,False,False
sAL3qAUtF20_000101,female singing,A,True,False,False
sAL3qAUtF20_000101,playing acoustic guitar,AV,True,False,False
sAL3qAUtF20_000101,playing castanets,AV,True,False,False
sAMjMyCdGOc_000030,"engine accelerating, revving, vroom",AV,False,False,False
sBDA78U_dps_000090,baby laughter,AV,False,False,False
sBDA78U_dps_000090,"male speech, man speaking",A,False,False,False
sEEP6BHe7ko_000180,"female speech, woman speaking",AV,True,False,False
sEEP6BHe7ko_000180,playing cymbal,A,True,False,False
sF6jbD_KbVg_000020,mouse clicking,AV,False,False,False
sF6jbD_KbVg_000056,mouse clicking,AV,False,False,False
sFhwuCH4-J8_000200,people shuffling,AV,True,False,False
sFhwuCH4-J8_000200,tap dancing,AV,True,False,False
sG4HCcfAS74_000003,dog barking,AV,False,False,False
sG4HCcfAS74_000003,dog bow-wow,AV,False,False,False
sG4HCcfAS74_000003,people clapping,AV,False,False,False
sGL9JGlIRog_000104,"heart sounds, heartbeat",A,False,False,False
sH9j4mHGGkQ_000120,"playing violin, fiddle",AV,True,False,False
sHG7j9-d0d0_000030,"male speech, man speaking",AV,False,False,False
sHG7j9-d0d0_000030,playing ukulele,AV,False,False,False
sHlVa7X1vTs_000300,bird wings flapping,AV,False,False,False
sHlVa7X1vTs_000300,"male speech, man speaking",A,False,False,False
sHlVa7X1vTs_000300,"pigeon, dove cooing",AV,False,False,False
sHy9FOblt7Y_000030,playing flute,A,True,False,False
sI2qIWCfEJ8_000025,cheetah chirrup,AV,False,False,False
sI2qIWCfEJ8_000025,mynah bird singing,A,False,False,False
sI2qIWCfEJ8_000025,"bird chirping, tweeting",A,False,False,False
sI2qIWCfEJ8_000025,wind rustling leaves,AV,False,False,False
sI5ZziqZ9jI_000030,playing trombone,AV,True,False,False
sIvDDObKvoI_000130,people screaming,AV,False,False,False
sIvDDObKvoI_000130,splashing water,AV,False,False,False
sIvDDObKvoI_000130,swimming,AV,False,False,False
sJ326Rmzhuk_000030,baby laughter,AV,False,False,False
sJ326Rmzhuk_000030,"male speech, man speaking",A,False,False,False
sJ326Rmzhuk_000030,sloshing water,AV,False,False,False
sK43mohcBSA_000077,elk bugling,AV,False,False,False
sKglR9n1aFg_000030,people belly laughing,AV,False,False,False
sKglR9n1aFg_000030,people clapping,A,False,False,False
sKglR9n1aFg_000030,playing acoustic guitar,AV,False,False,False
sKkhPrZbilM_000217,ripping paper,A,False,False,False
sKkhPrZbilM_000217,squishing water,AV,False,False,False
sKnCwuTOzwE_000032,hail,AV,False,False,False
sKnCwuTOzwE_000032,raining,AV,False,False,False
sKnCwuTOzwE_000032,wind noise,AV,False,False,False
sKnCwuTOzwE_000032,wind rustling leaves,AV,False,False,False
sKnCwuTOzwE_000053,hail,AV,False,False,False
sKnCwuTOzwE_000053,raining,AV,False,False,False
sKnCwuTOzwE_000053,sea waves,AV,False,False,False
sKnCwuTOzwE_000053,wind noise,A,False,False,False
sKtU5y4czNc_000045,"male speech, man speaking",A,False,False,True
sKtU5y4czNc_000045,snake hissing,AV,False,False,True
sKtU5y4czNc_000045,snake rattling,AV,False,False,True
sLQ8X0qPh80_000003,swimming,AV,False,False,False
sLQ8X0qPh80_000003,underwater bubbling,AV,False,False,False
sLSjQob-5Bw_000034,people whispering,A,False,True,False
sLSjQob-5Bw_000034,playing hockey,AV,False,True,False
sNTN5PhIRoM_000025,bouncing on trampoline,V,True,False,False
sNTN5PhIRoM_000025,"male speech, man speaking",AV,True,False,False
sNTN5PhIRoM_000025,playing synthesizer,A,True,False,False
sNicRCa4sTI_000049,"engine accelerating, revving, vroom",A,False,False,False
sNicRCa4sTI_000049,"male speech, man speaking",AV,False,False,False
sNicRCa4sTI_000049,people crowd,A,False,False,False
sNicRCa4sTI_000049,"race car, auto racing",AV,False,False,False
sNuctsHhAJg_000047,playing timpani,AV,False,False,False
sNuctsHhAJg_000047,playing tympani,AV,False,False,False
sOwc2jAgqOQ_000016,"bird chirping, tweeting",A,False,False,False
sOwc2jAgqOQ_000016,"female speech, woman speaking",A,False,False,False
sOwc2jAgqOQ_000016,horse clip-clop,AV,False,False,False
sP0anQjatZQ_000032,chipmunk chirping,AV,False,False,False
sQ3NiBJoqtc_000112,playing shofar,AV,False,False,False
sQNdEhz_yNg_000110,male singing,A,True,False,False
sQNdEhz_yNg_000110,playing cymbal,AV,True,False,False
sQNdEhz_yNg_000110,playing drum kit,AV,True,False,False
sRKyvq20rY4_000002,dog growling,A,False,False,True
sRdCCjXkFRU_000030,goat bleating,A,False,True,False
sS2GJNAXeWc_000030,"male speech, man speaking",AV,False,False,False
sS2GJNAXeWc_000030,"pigeon, dove cooing",A,False,False,False
sSJAzADv_pw_000030,people giggling,AV,False,False,False
sUktuuWltHc_000010,"donkey, ass braying",AV,False,False,False
sVF7Q_IwoWY_000330,"male speech, man speaking",AV,False,False,False
sVF7Q_IwoWY_000330,"race car, auto racing",AV,False,False,False
sVF7Q_IwoWY_000330,wind noise,A,False,False,False
sVGVLQV75AE_000037,orchestra,AV,False,False,False
sVGVLQV75AE_000037,playing trumpet,AV,False,False,False
sWXpzTZWNAI_000030,baby laughter,AV,False,False,False
sWXpzTZWNAI_000030,"child speech, kid speaking",AV,False,False,False
sWu_yhVMxEU_000120,people whistling,AV,True,False,False
sXQ41sxfPa8_000296,"engine accelerating, revving, vroom",A,False,False,False
sXQ41sxfPa8_000296,lathe spinning,AV,False,False,False
sYq2wakwxa0_000030,cattle mooing,AV,False,False,False
sZo_gHIm9mA_000010,playing saxophone,A,True,True,False
sZxl2Jj1Ujk_000317,"ice cream truck, ice cream van",AV,True,False,True
s_8Mu0lIyFg_000104,"male speech, man speaking",AV,False,False,True
s_8Mu0lIyFg_000104,striking pool,AV,False,False,True
s_8zsm4UHV4_000259,playing snare drum,AV,False,False,False
s_cGx_GByNQ_000030,ambulance siren,AV,True,False,False
s_cGx_GByNQ_000030,skidding,AV,True,False,False
samyE_r0sXs_000130,chicken clucking,AV,False,False,False
samyE_r0sXs_000130,goose honking,AV,False,False,False
samyE_r0sXs_000130,bird squawking,AV,False,False,False
samyE_r0sXs_000130,"male speech, man speaking",A,False,False,False
sbZ5Ls141fg_000030,baby laughter,AV,False,False,False
sbkfFiRlJXc_000021,"male speech, man speaking",A,False,False,True
sbkfFiRlJXc_000021,owl hooting,AV,False,False,True
sbkfFiRlJXc_000021,people whispering,A,False,False,True
sbpW3Z87Nbc_000030,cattle mooing,AV,False,False,False
sbpW3Z87Nbc_000030,cow lowing,AV,False,False,False
scoFHRlgDjs_000009,chipmunk chirping,AV,False,False,False
scoFHRlgDjs_000069,chipmunk chirping,AV,False,False,False
sdLmwKPEBLg_000057,female singing,A,True,False,False
sfmAeijj5cM_000030,male singing,AV,False,False,False
sfmAeijj5cM_000030,playing ukulele,AV,False,False,False
sgO17DWwtoY_000280,cap gun shooting,AV,True,False,False
sgO17DWwtoY_000280,playing cymbal,A,True,False,False
sg_uyXvNPAw_000047,"bird chirping, tweeting",AV,False,False,False
sg_uyXvNPAw_000047,bird squawking,AV,False,False,False
sg_uyXvNPAw_000047,canary calling,AV,False,False,False
sgdPlDG1-8k_000188,female singing,A,True,False,False
sgkwq9a7mgU_000000,children shouting,A,False,True,False
sgkwq9a7mgU_000000,people clapping,A,False,True,False
sgkwq9a7mgU_000000,toilet flushing,A,False,True,False
shRNXFTbd6M_000055,"male speech, man speaking",A,False,False,True
shRNXFTbd6M_000055,playing tennis,AV,False,False,True
shRNXFTbd6M_000206,playing tennis,AV,False,False,False
shiPEqY22PY_000082,dog barking,AV,False,False,False
shiPEqY22PY_000082,dog bow-wow,AV,False,False,False
shiPEqY22PY_000082,dog baying,AV,False,False,False
shiPEqY22PY_000082,dog howling,AV,False,False,False
shkxVcpYF8c_000222,"male speech, man speaking",A,False,False,False
shkxVcpYF8c_000222,typing on computer keyboard,AV,False,False,False
si_IAMPOXlQ_000170,playing electronic organ,A,False,True,False
si_IAMPOXlQ_000170,playing timpani,A,False,True,False
si_IAMPOXlQ_000170,playing tympani,A,False,True,False
skSyu-Q5nZI_000000,cat purring,A,False,False,False
skwl9axYSIE_000400,"male speech, man speaking",A,True,False,True
skxOyyYReQk_000030,"male speech, man speaking",A,False,False,True
skxOyyYReQk_000030,sailing,V,False,False,True
skxOyyYReQk_000030,wind noise,A,False,False,True
slOgYIKuAx4_000240,playing piano,AV,False,False,False
slbhA0hwhFY_000071,air horn,A,False,False,False
slbhA0hwhFY_000071,ambulance siren,AV,False,False,False
slbhA0hwhFY_000071,car passing by,AV,False,False,False
slbhA0hwhFY_000071,fire truck siren,AV,False,False,False
sm7eBFHtdeA_000030,playing drum kit,A,True,False,False
sm7eBFHtdeA_000030,playing electronic organ,AV,True,False,False
sm7eBFHtdeA_000030,playing hammond organ,AV,True,False,False
sm7eBFHtdeA_000030,playing piano,AV,True,False,False
sm7eBFHtdeA_000030,playing synthesizer,AV,True,False,False
sm7eBFHtdeA_000030,playing timbales,A,True,False,False
smJRVhMRxIQ_000007,chinchilla barking,AV,True,False,False
smJRVhMRxIQ_000007,mouse squeaking,A,True,False,False
sn3Sqa4nRtA_000030,people belly laughing,A,False,True,False
sn3Sqa4nRtA_000030,people sniggering,A,False,True,False
snOVG0lAgkQ_000470,chopping food,AV,False,False,False
snR9TvRupjU_000000,cat caterwauling,AV,False,False,True
snR9TvRupjU_000000,cat growling,AV,False,False,True
snR9TvRupjU_000000,"female speech, woman speaking",A,False,False,True
snxMjHP5agw_000001,people cheering,AV,False,False,False
snxMjHP5agw_000001,people clapping,AV,False,False,False
snxMjHP5agw_000001,people screaming,AV,False,False,False
soOWdd9lqsQ_000016,"male speech, man speaking",AV,False,False,False
soOWdd9lqsQ_000016,spraying water,AV,False,False,False
soQAsg_7CYw_000000,people hiccup,A,False,False,False
sosmMya-v6k_000782,people cheering,AV,False,False,False
sosmMya-v6k_000782,people clapping,AV,False,False,False
sosmMya-v6k_000782,people crowd,AV,False,False,False
sosmMya-v6k_000782,people screaming,AV,False,False,False
spPxCn3I4V8_000030,playing accordion,AV,False,False,False
sqGwflGZk4Y_000080,playing badminton,AV,True,False,False
srGhXnefH8k_000028,scuba diving,AV,False,False,False
srGhXnefH8k_000028,underwater bubbling,AV,False,False,False
srGhXnefH8k_000041,scuba diving,AV,False,False,False
srGhXnefH8k_000041,underwater bubbling,A,False,False,False
ss-QmKzI9l4_000030,playing drum kit,A,True,False,True
ss8q2-6yhxA_000030,baby crying,AV,False,False,False
ss8q2-6yhxA_000030,"female speech, woman speaking",A,False,False,False
ss8q2-6yhxA_000030,"male speech, man speaking",AV,False,False,False
ssUcIXMQ9Sk_000000,playing harmonica,A,True,True,False
ssUcIXMQ9Sk_000000,playing harpsichord,A,True,True,False
stlfZvmpH7E_000250,frog croaking,A,True,False,True
stlfZvmpH7E_000250,"male speech, man speaking",A,True,False,True
suIzy6sSIUI_000030,car passing by,AV,False,True,True
suIzy6sSIUI_000030,people whispering,AV,False,True,True
suOQl_OthBI_000173,baby laughter,AV,False,False,False
suOQl_OthBI_000173,people belly laughing,AV,False,False,False
svnqpdO-7fc_000066,chinchilla barking,A,False,False,False
svzPm8lT36o_000010,"male speech, man speaking",A,False,False,True
svzPm8lT36o_000010,typing on typewriter,AV,False,False,True
sx3mEMFomNw_000000,chicken clucking,A,False,True,True
sx3mEMFomNw_000000,chicken crowing,A,False,True,True
sx3mEMFomNw_000000,"female speech, woman speaking",A,False,True,True
sx3mEMFomNw_000000,"male speech, man speaking",AV,False,True,True
sx3mEMFomNw_000000,playing bugle,A,False,True,True
sxP8Z_FiKw8_000030,"engine accelerating, revving, vroom",AV,False,False,False
syJs8zsdI8o_000034,"male speech, man speaking",AV,False,False,False
syJs8zsdI8o_000034,playing gong,AV,False,False,False
syjglspQinE_000004,playing tympani,AV,False,True,False
syjglspQinE_000004,playing timpani,AV,False,True,False
syn7nPwCkGU_000013,"male speech, man speaking",A,False,False,True
szZJa2XhkMM_000034,strike lighter,AV,False,False,False
t-6BSzXBNbM_000051,penguins braying,AV,False,False,False
t-6BSzXBNbM_000051,bird squawking,AV,False,False,False
t-yy7v7P0IE_000100,playing bass guitar,AV,False,False,False
t-yy7v7P0IE_000100,"playing violin, fiddle",AV,False,False,False
t0E2aNbebu0_000010,child singing,AV,False,False,False
t0E2aNbebu0_000010,playing acoustic guitar,AV,False,False,False
t0E2aNbebu0_000010,wind noise,V,False,False,False
t1nkAcgSC3E_000205,cow lowing,A,True,False,False
t1nkAcgSC3E_000205,cattle mooing,A,True,False,False
t1nkAcgSC3E_000205,"male speech, man speaking",AV,True,False,False
t3-n6Edtbuw_000047,"child speech, kid speaking",A,False,False,True
t3-n6Edtbuw_000047,"male speech, man speaking",A,False,False,True
t3-n6Edtbuw_000047,people crowd,A,False,False,True
t3-n6Edtbuw_000047,striking bowling,AV,False,False,True
t3-n6Edtbuw_000047,bowling impact,AV,False,False,True
t3fZ7cgYVFc_000030,dog growling,AV,False,False,False
t4h65x4f46I_000049,playing bongo,AV,True,False,False
t4plaa_X5mk_000093,"engine accelerating, revving, vroom",AV,False,False,True
t4plaa_X5mk_000093,"male speech, man speaking",A,False,False,True
t4xL3tWVGu8_000017,striking bowling,A,False,False,False
t4xL3tWVGu8_000017,bowling impact,A,False,False,False
t5UDtbACVe4_000047,air conditioning noise,AV,False,True,False
t5UDtbACVe4_000047,"heart sounds, heartbeat",A,False,True,False
t5kpBQv8trY_000015,"alligators, crocodiles hissing",AV,False,False,False
t5kpBQv8trY_000015,lions growling,AV,False,False,False
t5xJ9pkdX-0_000530,"railroad car, train wagon",AV,False,False,False
t6AXyglx5X4_000360,"engine accelerating, revving, vroom",AV,False,True,False
t6AXyglx5X4_000360,"race car, auto racing",AV,False,True,False
t6WCPvOtL6k_000169,strike lighter,AV,True,False,False
t6jlx6jAb-Q_000070,playing acoustic guitar,AV,False,False,False
t6jlx6jAb-Q_000070,playing mandolin,AV,False,False,False
t6ofi6eVHSw_000310,playing acoustic guitar,A,True,False,False
t6ofi6eVHSw_000310,playing harpsichord,A,True,False,False
t6ofi6eVHSw_000310,playing mandolin,AV,True,False,False
t6ofi6eVHSw_000310,"playing violin, fiddle",A,True,False,False
t7GM_V8yLqs_000085,people cheering,A,False,False,False
t7GM_V8yLqs_000085,people crowd,A,False,False,False
t7GM_V8yLqs_000085,playing table tennis,AV,False,False,False
t7GM_V8yLqs_000107,"male speech, man speaking",A,False,False,False
t7GM_V8yLqs_000107,people clapping,A,False,False,False
t7GM_V8yLqs_000107,playing table tennis,AV,False,False,False
t7oAteGa55g_000090,"vehicle horn, car horn, honking",A,True,False,False
t8BwqzzqcDs_000108,"male speech, man speaking",AV,False,False,True
t8BwqzzqcDs_000108,people crowd,AV,False,False,True
t8BwqzzqcDs_000108,people screaming,AV,False,False,True
t8BwqzzqcDs_000134,"male speech, man speaking",AV,False,False,False
t8BwqzzqcDs_000134,people crowd,AV,False,False,False
t8BwqzzqcDs_000134,people screaming,AV,False,False,False
t925JwYXhVA_000000,playing cymbal,A,True,True,False
t925JwYXhVA_000000,playing snare drum,A,True,True,False
t9PEpPvVNzI_000310,machine gun shooting,AV,True,False,False
t9PEpPvVNzI_000310,playing synthesizer,A,True,False,False
tA90BqRu_Ko_000068,playing bongo,AV,True,False,False
tA_NrYVTlps_000024,horse clip-clop,AV,False,False,False
tAefxi1qmhU_000005,fox barking,A,False,False,False
tAefxi1qmhU_000005,wind noise,A,False,False,False
tAs0wdIydrI_000006,baby laughter,AV,False,False,True
tAs0wdIydrI_000006,"male speech, man speaking",A,False,False,True
tAs0wdIydrI_000006,people giggling,AV,False,False,True
tB67geb0fVg_000063,forging swords,AV,False,False,False
tB67geb0fVg_000063,sharpen knife,AV,False,False,False
tBHO4b-dZAI_000041,arc welding,AV,False,False,False
tBHO4b-dZAI_000041,blowtorch igniting,AV,False,False,False
tCgCW9Pk6cg_000042,"heart sounds, heartbeat",A,False,True,False
tEDkAulFrSg_000018,fireworks banging,AV,False,False,False
tFLGKmOa0dc_000030,cattle mooing,A,True,False,True
tFLGKmOa0dc_000030,crow cawing,AV,True,False,True
tFLGKmOa0dc_000030,bird squawking,AV,True,False,True
tFLGKmOa0dc_000030,"male speech, man speaking",V,True,False,True
tFUIVRLXD68_000030,cat purring,AV,True,False,True
tFUIVRLXD68_000030,"male speech, man speaking",A,True,False,True
tFUIVRLXD68_000030,playing piano,A,True,False,True
tFUIVRLXD68_000030,wind rustling leaves,V,True,False,True
tFVvupXoRoM_000030,playing acoustic guitar,AV,False,False,False
tFfqWnybHEM_000040,"male speech, man speaking",AV,False,False,False
tFfqWnybHEM_000040,playing bass guitar,AV,False,False,False
tFhWe7lscQw_000159,people cheering,AV,True,False,False
tFhWe7lscQw_000159,people clapping,AV,True,False,False
tFhWe7lscQw_000159,people crowd,AV,True,False,False
tFhWe7lscQw_000159,rope skipping,V,True,False,False
tFhWe7lscQw_000159,tap dancing,AV,True,False,False
tFnfJ5XKIrI_000027,"male speech, man speaking",AV,True,False,False
tFnfJ5XKIrI_000027,people giggling,AV,True,False,False
tFnfJ5XKIrI_000027,people slapping,AV,True,False,False
tFnfJ5XKIrI_000027,playing piano,A,True,False,False
tGUWSgewh0A_000270,playing drum kit,A,True,True,False
tGUWSgewh0A_000270,playing timbales,A,True,True,False
tGUWSgewh0A_000270,playing timpani,A,True,True,False
tGUWSgewh0A_000270,playing tympani,A,True,True,False
tGUWSgewh0A_000270,playing trombone,A,True,True,False
tGUWSgewh0A_000270,playing trumpet,A,True,True,False
tGhxTy-CjV8_000010,baltimore oriole calling,A,False,False,False
tGhxTy-CjV8_000010,"bird chirping, tweeting",AV,False,False,False
tGhxTy-CjV8_000010,wind noise,A,False,False,False
tHOs4zebKis_000270,airplane,AV,False,False,False
tHOs4zebKis_000270,airplane flyby,AV,False,False,False
tI1v26P8feE_000030,"male speech, man speaking",A,True,True,False
tI5h94hKdVs_000005,tractor digging,AV,False,False,False
tIPnM_oW39U_000173,female singing,AV,False,False,False
tIPnM_oW39U_000173,male singing,AV,False,False,False
tIPnM_oW39U_000173,singing choir,AV,False,False,False
tIPnM_oW39U_000173,yodelling,AV,False,False,False
tIRHm8VhK_4_000030,playing sitar,AV,False,True,False
tISWNV_n32g_000070,cutting hair with electric trimmers,AV,True,False,False
tISWNV_n32g_000070,hair dryer drying,AV,True,False,False
tISWNV_n32g_000070,hedge trimmer running,AV,True,False,False
tISWNV_n32g_000070,"male speech, man speaking",A,True,False,False
tISWNV_n32g_000070,playing electric guitar,A,True,False,False
tIa9A8Xelug_000024,male singing,AV,False,False,False
tIa9A8Xelug_000024,playing acoustic guitar,AV,False,False,False
tIa9A8Xelug_000024,playing banjo,AV,False,False,False
